name,price,description,rating,user,categoryType,conditionType,offerType
WP9O9ZOF3W,791.33,1SMJWC2WU0PYAAELUHAJW060S15T3L56IGRC6RRJN2TAMW68SN,0.41,48,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
3834S8VW2C,4565.72,XZ6U9DWBWWNH7DAPL8YUIJ3TLYEYJJPG5LFXHOFB9W9JKQ1ANR,0.68,82,BEAUTY,USED,BUY_NOW
CFZNISOADK,2120.65,KE3IVW8GAMTYLU9DLE4TGTODFCRZTRN22V4YQ4GRQO7H2YRKXQ,3.61,63,HOME_AND_GARDEN,USED,AUCTION
OUH4ZUAKXO,3734.85,7ICZRKA2G2WARH3NGK737NR31AVX3LG7H5J3CAXY8JZZCWJ2WJ,4.42,81,ART,USED,AUCTION
XRBOHFGJ8X,1295.71,HN5LYEFR6738OHA54ECHLA0XEGVG1VLLTUAP2M90VY0BRW1Y80,0.63,81,FOOD,USED,BUY_NOW
O73XFBPNMQ,4768.53,Q6AY4KM0QF8CRQUEJY4MW1B24YXPRMPKUXJCRROWV4DOBQP6NF,3.59,46,SPORT,USED,BUY_NOW
TC8WUEZC8V,2621.37,3RNO6QM3U8TIPJUUWSKKWLX01VWPXX8GFFKRZSMD02E0W3YX1A,1.49,39,FASHION,NEW_WITHOUT_TAG,AUCTION
VRP5AP9X19,781.1,5V0JD4R3H3O2PJS3VEP76GOZ2XY0W6HBVSBDR1O2BUB599XJZO,0.27,91,FOOD,NEW_WITH_DEFECT,BUY_NOW
HPLBG32934,4210.92,NHE2C0K67XX17L329251R9WHFWUZBIE4Z90QVR111O5SYS2JBP,4.93,63,ART,NEW_WITHOUT_TAG,BUY_NOW
25F4ETFWER,2768.53,I7K7SMJ0BYQ01QZ9E7R0B0L48OWGTBMTI60FD3F7APPK3M47XB,4.71,80,HOME_AND_GARDEN,USED,BUY_NOW
UPWOEM4AZ2,4959.63,2RIJYKUWN0BXZ2SN0YK14V6SJRAEBHI5PE0POVTR6M1DICPP4Y,4.46,86,AUTOMOTIVE,NEW_WITH_DEFECT,AUCTION
1Y8RZKJ8UC,1681.91,1PM7NTA9AHI9EJ2ETD579U80FOS1GSRWEQ48ZSG0KIOH9LK68D,4.52,31,FOOD,NEW_WITH_DEFECT,BUY_NOW
4WZFGNF3G0,4967.49,LMN25M1MDGL7XO74HU86XIAF95K0Z39JGQT1WFJU4IGAV8R0RU,2.31,96,HEALTH,USED,AUCTION
9LEGEL4BXF,2967.23,TMAKCLG9Q32ZI9NNIJQULDO3QD4AX8R8LSN3F9A58CV6LKUDSH,4.29,46,ART,USED,BUY_NOW
FU7U26WOLM,2547.63,CE6DPQCLZ2JPYSNC3YU8WD6OL2A54G9U7AW63E9CP5Z6ZCU0PU,0.28,35,AUTOMOTIVE,USED,BUY_NOW
DPUIXXLOGA,2955.75,EBLUNUYVXYJP2PWJ9VOJF6KHD1CSPCW5CILOCMZQJA0VO9AHFH,1.87,94,FOOD,NEW,BUY_NOW
GS4QLDQJK4,1130.84,BQYLDJFQNDJ8VH2HYKVHP9SH4JTTADXNGVFEEA61ZI3NNAGBCM,3.82,98,ART,NEW_WITHOUT_TAG,BUY_NOW
7JY9ZQF7EL,456.78,DE682ORVCCI3I4YHS807222O5UPH9R11PIHKI1B91NVV8O57P2,0.74,86,ELECTRONICS,USED,AUCTION
APPO6W9AL4,2683.1,LCL0AMC2ISM65CDCYUWUHY56BY7D9JYWQF7ZTTN7IWJIFBLVUZ,2.2,69,HEALTH,USED,BUY_NOW
H0SF7DSX6N,3517.68,WZXJ47Z6EISUSTAPH5UQ73QO50THUJJIHKPVLSATCX63J0GQH4,2.79,45,HEALTH,NEW,BUY_NOW
Z3KFRNMF4R,4237.4,2RVK0E4LBWC65YNFVTWEO7PV2KIR0KIQJ1HU453NPGTAKIZK43,1.62,49,ART,NEW,BUY_NOW
PWO0REPYKV,2335.97,7EU87UWBFXJHLGTCXAUB1PTL4QNAUM3REPJ8M9T5JV2KBGATML,1.95,85,HOME_AND_GARDEN,NEW,BUY_NOW
CTTUN2PFIN,3303.82,PMO79QIBB2RH04CB4N738LIXWDBFSJFGLVDEYEGLDSN0MY83UF,3.69,9,AUTOMOTIVE,NEW_WITH_DEFECT,AUCTION
3VXWFZAP9T,3395.87,LB88SKS5L4YPDIGGCG1D807Y19Y2OVAUNHQG614X31A1WBHDXH,0.34,58,FOOD,NEW_WITHOUT_TAG,BUY_NOW
X4ADALE1Q6,3337.43,J7K5FDWQGPEWGIXU1NGIVTF443AH7R37LOUG63H4TUHWNOWTB8,4.77,24,FASHION,USED,BUY_NOW
M4YTYLNBE0,446.52,ISRG1PS1KR801ATLNMI67X6RU74YQ140Q7DR849Z217OEZLUWE,1.25,86,HOME_AND_GARDEN,NEW,BUY_NOW
FUSMU5HKSU,1068.99,0G4R6TR7U1R03LSZJLTK7XDATIEEQBFADTTHNMN7ONNLXJOO68,1.37,93,HOME_AND_GARDEN,NEW,AUCTION
X92682VP23,591.37,OW5YD74U2OFMQQFGHB68STTMN7Y27XM0Z8PBXM9TOSGYUZUB94,3.77,84,FASHION,NEW_WITHOUT_TAG,BUY_NOW
FT1OBMUXAE,4200.65,DMVQS7YC255KWCKREYF85AUF8ETH5M44VNFBUAQHM5DO2RLSUZ,4.92,40,AUTOMOTIVE,USED,BUY_NOW
JC76S2SOHD,1192.87,AANQJBQWJET12A1ZMF488PXC0B8OL0OC4WER7FVNIWXLL27JL1,0.65,37,SPORT,NEW_WITH_DEFECT,AUCTION
GDAH30RK7R,628.0,27L5R9BNOYID4A2FS5S9GGB92QNVY9MREO37J9YPK3F8HBE6CQ,2.89,80,HOME_AND_GARDEN,NEW_WITHOUT_TAG,BUY_NOW
YHLT6I6NL0,2551.26,ANGSKVVC4SN3QQ2MNONVNF5X5E39KJ730Z01EPQ868XUYPJN4P,2.56,21,FOOD,USED,AUCTION
JU0QUGSJEP,189.59,8WVF4SH6ZPJMRI8FPBGD9F1QQHKBJMYQXO1VWT8U6AL9HSZMNX,3.68,28,AUTOMOTIVE,NEW_WITH_DEFECT,AUCTION
49TZSHPAZL,3782.24,2H8R2XJCSM7KIES87RPJWSU0HHYYEEFA43T2S6IQ90E77Z216M,0.02,52,ELECTRONICS,NEW_WITHOUT_TAG,AUCTION
OO2T8RXGBR,640.35,GLN00F1QMGQQTGSZ18458D01CZ11TRFJGPJUJQQX5YC31NKSTQ,4.58,7,ART,USED,BUY_NOW
W07BWPHS8S,4996.56,D92G5I8R8AXGS11BHFXAOT8KUODNUOWG1GZ5OAXA9684F309E4,3.36,31,BEAUTY,USED,BUY_NOW
MBJKRL2V3N,2031.27,AS6DMV7VPTFGUNKZ25YT8173U49U89USY4AOU35IGWF1VLYX5L,2.08,6,BEAUTY,USED,AUCTION
QMN6B5WFW1,2645.92,RHDQLTZH2WNMIV23CSR0Y8RP9P9ZLIIOM5KJWWWRMWEQUCZDOX,3.11,56,ART,USED,BUY_NOW
Z2SFCUPKVA,667.81,ROQRJYNQ19XH531H3VI472EQ5FOUZEMSS4BJWVKDRH2N0PSTC6,0.57,11,HOME_AND_GARDEN,NEW,AUCTION
CXBGXR0WXY,2817.72,DW7F5N8UPPDW6M7EZP4G9NU4HQ1FWGTE4BRDZ5UM6IUWPJGIK7,1.35,39,HOME_AND_GARDEN,NEW_WITH_DEFECT,AUCTION
7PWP086PTY,4000.34,H6YH1GGVYROO231B5K79AF6VEK0JX4VEODUZGBA8IQJRPC5BYF,3.21,68,ART,NEW_WITHOUT_TAG,AUCTION
2IT9HLVA2U,4461.07,BXRWNF3T3RENQ7MKRJX1E5WZLY0Y1SPC8J3BU6VR1851ZUJZV5,2.89,94,ART,NEW_WITHOUT_TAG,AUCTION
ZLR39H06KG,2015.38,AAN07FZ1MT0CK99852GIQK4YU7ELO0UVHV2U4768BCEKQ04CC8,1.7,57,ELECTRONICS,NEW_WITH_DEFECT,AUCTION
8MJUTPKORT,1349.21,QWM494ELTQO3JBF03IBZ5CES1D6TOYVC054PJ9W7OVMWQFH4BF,4.39,18,ELECTRONICS,USED,AUCTION
5IKDK9F42I,2284.67,OSO3RYJVJB5O8UIBGHAX8ZEYFO3YWQSJZDUVKX3YNEK9LXXUES,2.9,55,HOME_AND_GARDEN,NEW_WITH_DEFECT,BUY_NOW
HUICB5EZA7,3386.91,F9EAKKQRMH4U0AYN7EGRGDOZXAWVG44T5OH4RP3PX13M8JGPA1,2.65,29,SPORT,NEW,AUCTION
QR9TKZZ8DT,4481.44,WF6L0UW4C5U0LMOE185N8YPKI7Z2UVILSAUH92F1F1EXXHVI4J,4.72,80,HOME_AND_GARDEN,NEW_WITHOUT_TAG,BUY_NOW
HGMYINBGHP,3812.94,T12G8BNOF1PGF0WJMFIOPI8EXV7I6QL2EXZP56E2T27SFHJGKF,2.44,39,FASHION,USED,AUCTION
EBLV09UCRQ,2165.32,3V36365DL98DFC6QUSO1K42RNQZGKHW0XH0HMKXL2WST7IZ0HD,0.25,50,HOME_AND_GARDEN,NEW,AUCTION
A2SUV7QHEN,1796.99,N8MOK497A6GBWYFIDQHGEC51WKF649CDRJHPKX8C30020BXOZV,1.84,14,BEAUTY,NEW_WITH_DEFECT,BUY_NOW
SQNDKEXRAT,4842.03,YJ3A90L0UXT440QBJBP4473XRSJYB6JX4K0XPUH7JTB0CS4AX4,0.16,99,ART,NEW_WITH_DEFECT,AUCTION
6QW9USTPAS,2403.26,PO7HBYTUADJQYSFWD7SBJV8659ONR1Q7C5IVHE2OI17B0U2ZA4,1.52,29,AUTOMOTIVE,USED,BUY_NOW
JONC59B222,1163.41,W2OPPLX3ZIYKTSI6X03DSFOFZ4MU2UP71DVS1AQ7YBFPTV3L0H,1.25,97,FOOD,NEW,AUCTION
FWGIWZ6FSP,528.47,5T9G8IT4Y8BS7EXU8JSLQ6F9CJQFSVNHATJIU75JCISUD2H0L7,1.24,8,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
LPWRJ2POAD,2055.41,XTFMU4NVBB2AZL0C4F4QVHRA0FJ6CLYR5PEH1PX6C2QMFBE1J5,1.95,68,AUTOMOTIVE,NEW_WITH_DEFECT,AUCTION
0HX3BU9AUD,117.1,SBISVKC1GMZK1204Z9JKF067BPWXRB9FRBZ4IIC5VKCJGWNRKD,3.58,29,HEALTH,NEW_WITH_DEFECT,BUY_NOW
IZY91S5ZCU,335.21,VY4VFEROFKLO6PCTP60UZYBEUNDVEBB6XKGL1W1WVTYY46KZAI,4.46,45,ELECTRONICS,NEW_WITH_DEFECT,AUCTION
H6C255Y7IF,3747.06,YD6T67W1Q5A4KPT0SI43J1WPO95OB16YG59G1AS4XT4V6JSANG,4.8,10,BEAUTY,NEW_WITHOUT_TAG,AUCTION
YRWFCC48RC,85.68,XHZZ5ZZ80HTFZ2JUMIBA9S8O5PV53ZWB2WW0C7HM3YG9ACM7DB,2.66,5,HEALTH,NEW_WITHOUT_TAG,AUCTION
I5HXMXOYTK,58.39,2EGOQ3KSC7MWM4DWA5ED7I820YIAD0S3UD9MFQ1MLS0199A3F3,3.45,99,SPORT,USED,BUY_NOW
7TV8AN6LPK,1051.41,J9QYHGSR4MB7IARL268AX4J0TKHVV0AL7YGH3MWVAGRF72RBTV,4.48,86,AUTOMOTIVE,USED,BUY_NOW
LSMDFVLZ5Z,4367.37,A65AT7UFEYIXNKOUU2UR1GICH4ZWV3WKY88KHTETZZDTAKWD5Q,2.3,72,SPORT,USED,BUY_NOW
MV739O0Z3H,1884.38,UDGTGC0Y052CK2R78QNCXHRJ5C2JU6B0GA20ZQ81WLRELVPHN3,3.83,27,HEALTH,NEW_WITH_DEFECT,BUY_NOW
REQP0CNTOB,1377.47,XIQNQNDAH6N7QFJCU9OFZXNHIO36KWWSUAHS3MSO4XXVL6UL6W,1.51,81,ART,NEW_WITHOUT_TAG,BUY_NOW
6SELPB59OO,1102.23,AMN32F568JVIOSIN38OG753SABRMATZF41NVXB536P54GFG62K,4.62,6,SPORT,NEW,AUCTION
XOH5NDOAKC,1093.33,2W476O0QJTX3ZLA9Q464UMQC87B1ZSG1ZXD2TYT95ITPMLM6QY,0.77,25,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
7XU0BQX2TR,1471.37,THESYD7CSZY1085MM16N9CXK3CYBC9TTJU4R0GDUWQ33PZ1JMB,3.91,96,FASHION,NEW_WITHOUT_TAG,AUCTION
ZE8IOE58CI,473.76,3CYIBPHB8DZPXFGHLCUXO0JRU2V40ANPSQOYSBEXIJDTJWSPAU,3.76,70,ELECTRONICS,NEW,AUCTION
D6YD4YB3AU,274.64,A3DO0WIBB81J5510QYTEPR1O7GFTBCUEGCVFBUURC0GLEI7PTA,3.34,90,HOME_AND_GARDEN,NEW_WITHOUT_TAG,AUCTION
SKCSH7W5R0,1790.05,MXK0NGWGZ7C8SJAVQ34LRG22LV7J1Q1JKCJ8MVLLSRRIJQYS2Z,0.75,95,SPORT,USED,AUCTION
L3H5W88276,2879.45,ROR5PG0KZ68QCN0PFPSJ9KKV83W8U1ARLYSB50R5BVS324G2KM,0.83,7,FASHION,NEW_WITHOUT_TAG,AUCTION
UR6PTVDRKK,2086.99,8FQY4RXR80BGMIP3P6I9NA6CDD63JHW99J8P5FXBBKVVM4218Y,2.0,25,BEAUTY,NEW_WITHOUT_TAG,AUCTION
VNDPRQN3V7,705.09,DFHKVFKTJADMRRH3J0J61CZ1PBT41N0BF2AHX1DYZ1RMTK8H3S,4.01,78,ART,NEW_WITH_DEFECT,BUY_NOW
Z2SZCHPX66,769.55,7MSC85HHRZHQB38QMMLAT2YE028UFQYA3Z0WY9O42WIHK92CWB,4.99,70,HEALTH,NEW,BUY_NOW
GFY5PW9F1M,4870.68,VNRG49HV0IS6SY228YCZ2IQPI2V5WHNKEVMWSWPUZELB6A17ZX,2.23,59,HEALTH,NEW_WITHOUT_TAG,BUY_NOW
1V46E8KLNA,4023.99,E9LLCP5VDY2VF1RKIH2G76NV4U8CM4MHG83PJ7LFZC9DXKM2TD,2.45,24,BEAUTY,NEW,BUY_NOW
0MAADXHJP6,3734.37,NRMDASRRCDTB7ZMXMFN4SLKU3OJ7KHWCUV28PRZAZ85N4KVIWZ,1.51,98,ELECTRONICS,USED,AUCTION
VKLBYEZXOQ,1683.93,F6A4SIDSXNPZEKM1F1YKRESRVIC4W5F8851N6C2W9RAGFRUE1O,1.5,62,FOOD,NEW,AUCTION
A3GJ935R0W,1527.82,8C9JA4X6LZ8DR58A276NFVRYSOK2DR1KE74RYR2514UC4UBJ95,2.72,38,BEAUTY,NEW,AUCTION
9X04V9FFDI,3647.01,1S6LTARP5I4Y7OA0OEEDDKC8LZ4EOFHYNRF4WFLPBYL0T8YZBY,4.03,32,AUTOMOTIVE,USED,AUCTION
V57KCDBT6N,209.59,BXWFQLKUSAPJSISDYO74PVPGVP8GFNFJ9QIF95EUIANL75I0OI,3.8,54,FASHION,NEW,AUCTION
T49CL7Z2YW,2641.3,VT2T381ZBDW9K92NL8U86L917KSU3SRBYZTMWM18TL3ACFAMMM,4.23,100,FASHION,NEW,BUY_NOW
3ZXGRO3B5I,4974.38,6DFE9AJ3KTAI03RRQJ0YHTJIP6T4KDTORRB9WB0MMCZNBHISIY,0.89,78,BEAUTY,NEW,BUY_NOW
KFU1BYF29U,127.54,4SC4O3HG3QFOCOZN5N68Y0TLWPOHILVI7ZLLTWKU0FFU7D5Y46,1.16,98,ART,NEW_WITHOUT_TAG,AUCTION
HOV3IKOE1Y,1522.07,66KKM24M5ZYCOHM3IBQQKSVHK7Q8UMLQI52SINKCAMVCCQVWCO,3.15,76,BEAUTY,NEW_WITH_DEFECT,BUY_NOW
8FTCKQV2B2,1988.81,8OGFTM1NUJKX46AR8V24ODBAD0NOWC1BKX5O05ZVMOBHFA945G,1.04,63,SPORT,NEW_WITHOUT_TAG,BUY_NOW
7QJAL1ICAG,1840.71,4IHIBEQX1PS1SQLURMBFAWMH8FTVPJMXOW6VA6CIH6DZO1BU43,0.63,31,BEAUTY,NEW_WITH_DEFECT,BUY_NOW
MA3SR75BC2,1473.17,9MPV4JEPHEBKG1BC847A5FP7B5TUWXOJSJGCO10EY1HTLGM4R2,2.83,48,HEALTH,NEW_WITHOUT_TAG,AUCTION
1H6EI821SZ,1775.94,ZAS02P40VYZ37USJMCQVUPDIK0Y6T8CJQ2LUKDAAQXZQDQN9KO,2.61,29,HEALTH,NEW,BUY_NOW
KIHQM82NC3,649.42,GGDGKM3SRHHYBCSJQB4Y02DOI5GVT92R114G28PITNXYRN1WLR,4.49,39,ART,USED,BUY_NOW
MSFQB6HRJF,3869.51,LPJPLD1HK52KDFGFJYLYFC18W2WIH9GYXFCZZJNFI1Z5O1K1TE,2.08,13,HEALTH,NEW_WITHOUT_TAG,AUCTION
26OS8RHZF9,1107.09,0T6NHDU9IJZP3NDGTST1F0TXJ5IP32SF1PI9VZ8UFK3BQULNEK,4.65,7,ART,NEW_WITHOUT_TAG,AUCTION
20IL5E5AZZ,4071.09,Q4RKQMX736QEIHKTAZEVJD4WQN779SQAJADMXT5GZDR0MA0FQH,3.45,34,BEAUTY,NEW,BUY_NOW
C22LCC132D,4560.92,4A695CCVRN34G61JV9RQ66HTBWOOJ0K0Q21Y9S68C4FQJYW2XJ,2.05,56,BEAUTY,NEW_WITHOUT_TAG,BUY_NOW
BL8H2YPWRW,4379.02,IYSRJIFAGSBRTNNPYX5LMG4HS4KHZO37IDWLHB6E24750LAY8S,4.09,20,BEAUTY,USED,BUY_NOW
TEWWQUS8SV,1088.48,2EUIG306O8O8OPS5DSDL6YJ8UDR2SUO8M2L9MWIPKN2ZV96FVR,4.08,91,FASHION,NEW_WITHOUT_TAG,BUY_NOW
SVJS3XW9S6,2617.4,MOQKBQ43IW5ZIXMP00Z6CSBUYH8651J00UPTNJAMI8C8MBFXGP,3.11,93,ELECTRONICS,NEW_WITH_DEFECT,BUY_NOW
BDM36NWAJW,677.25,QJYBMSE0YI9LSUOU5CU35X8MC19AVPWNRK1N5H7HKDR8KQOMWK,4.96,16,AUTOMOTIVE,NEW_WITHOUT_TAG,BUY_NOW
S6PL2RHA7D,1649.06,13R6BXGGWO6WJMM2P8JI4TIDTN0JUFDOYJ8XZVFG1KCTZJELOY,4.6,64,HOME_AND_GARDEN,NEW,BUY_NOW
QW4BH0A3JW,769.83,INLVQUWXVW4EUYKKTHVOXMBN8YS0N1DSN2T0RNCJXBIQXMOL3E,1.51,91,FASHION,USED,AUCTION
9PFJC90YYH,3268.96,XQ4U21IOY59M2WSMHWDMEHFOR8KU52YBD4YGLP9N5LM2DJHK5Z,2.97,35,BEAUTY,NEW_WITHOUT_TAG,BUY_NOW
8UXD3UQLLL,3337.63,V2XG7CBAJB0XIUOY7VLGXD10658J0ISIWUK5GLV6OWG8WVQJH3,4.27,40,AUTOMOTIVE,NEW,BUY_NOW
F9VLUA4FFB,3118.24,7WIBHR4H2ZV0NIVG5ARVG73IM049KKQZYCYDC676JTGB0KXRJV,4.56,84,ART,NEW,AUCTION
0B5DSCRXE7,2613.72,HR0OEOE1L1APUQC742LJM9UY2TAZXHR0S4XC8BDMCSJGJBOLYY,2.69,46,HEALTH,NEW_WITHOUT_TAG,BUY_NOW
23X41Q4C86,1288.61,9GUIU1U4NPW7IJ2SPXOO2832B61H2KEC42VIGZXIDFDLBKN2SY,3.21,73,ELECTRONICS,NEW_WITH_DEFECT,AUCTION
OEA801CNDN,360.92,P1WTPEW6D1V7QKPTFCXIFV0KQVOWQE2BPMQ6U2WBMYF3TMCG0P,4.75,93,FOOD,NEW_WITH_DEFECT,BUY_NOW
01UTQ7OMMJ,2185.68,OFRVK0H5GUQZFP8A8L21P7WUFY2QXGR4FG1ZGCM0GBSNYTTZGY,3.65,9,HOME_AND_GARDEN,NEW_WITHOUT_TAG,AUCTION
RBDFL7XDEF,4220.57,4LV2UWK3SUL9IMDDBAPP9PXCHGT8LXOXTQTM2Y3NJD0NEECO07,2.67,69,HOME_AND_GARDEN,USED,BUY_NOW
1VMPJLTNAB,863.89,ICKVFGMO6QNCVXCIQR64LWT378GKCF9C5U68E6QP3V5N5F8MGL,2.2,40,BEAUTY,NEW_WITHOUT_TAG,AUCTION
JOJ1IWYDKY,689.01,1EHDCI1Z24PC570PCHGX2S32SCR8MSTSJPG1VTZBTPQT7TQ9JN,4.45,13,SPORT,NEW,AUCTION
J1CHTUK2HI,2026.47,DAX1MT4V8FPVSUR1SJWVZXIUF6S73AGNHC39TNNQUFKTBX372T,1.88,3,FOOD,NEW_WITH_DEFECT,BUY_NOW
0PRQGPPPWA,3447.18,LL9HMTEX88MLNVKVNICIPFK38CABLUE7T0IPLFYGWP9HZWRPKD,1.8,22,FASHION,NEW,BUY_NOW
I0IECLJXKW,3765.12,RRI5VGBF5ZEM4JGRKT1LJMPHFAK7IBA7FXEZUU2C1NQYLNWOH6,3.66,74,SPORT,NEW_WITHOUT_TAG,AUCTION
SSB4ZVHN5S,3286.23,7UPR0EPZDYKGSWSBONEFDLZOQ0R7RJFTKWLI64VBVEQ2ZFJ1Q4,0.68,65,ART,NEW_WITHOUT_TAG,BUY_NOW
WAI1T4QNK7,1494.7,YHGRKNDZHQFC45U9ZRKDISIEW6LOWOV5R2OVFZKBSU6GMN7TZP,3.32,83,HOME_AND_GARDEN,USED,AUCTION
UUFL9TC5T2,3871.29,DAN9YYVK16VV93933IK1MTIYHR1ZFOFMI4BL6E73367NT9THM2,2.66,21,ART,NEW_WITHOUT_TAG,BUY_NOW
JOYT2C7WH1,2144.05,41JSEI1OOUVHSO9POCXCB9XDNKXF8E2STLFJ77YZIH4LO5AT9I,2.23,3,HOME_AND_GARDEN,NEW_WITHOUT_TAG,AUCTION
L5NOKK44QN,4931.73,7HH0TI8TNOBCNCT4G49N8MOW5AZGBSAIEEC25U7HPWB8ICR4JV,4.11,28,FOOD,NEW_WITH_DEFECT,BUY_NOW
ZUD79TVOA4,2735.87,D35EMT32YDGNNOYSO15GVUE3IRWKGOUBOUNIY2JLEMPRNZJN2D,2.5,14,BEAUTY,NEW,AUCTION
NNNVYHEV1D,1786.32,MF29ZC2C1XHINOO0PACZR9NRCGIEBNPRJLAMIDKT4TTZVPHXA0,4.23,94,FASHION,NEW_WITH_DEFECT,BUY_NOW
7DZY6CNKXR,3565.48,XTMZB2ZUTO661C4VW3YF8QY5VIJ5PRFP70PN0GR0TV5DS1SG3Y,2.41,65,HOME_AND_GARDEN,NEW,AUCTION
P6JQL52OOY,4805.43,WZ4I1SUPYRD4V737K04FXQPA52TZZEC9256XMMQRYFWXU9O6AQ,4.81,65,SPORT,NEW,BUY_NOW
2LEA8VRMHK,4308.71,EFO4Z9ZQQZX4PN1KAA1QZPPLIBXR6UEFQOT8SJGM61AZKCVQO7,2.8,74,FASHION,NEW,BUY_NOW
I0XQC94S2B,4888.4,2BFLNYKLMSVB35WQDNNY8V6PNIQWSU1OI76KUYQCLZ56MZGFLN,4.26,8,HEALTH,USED,AUCTION
TIBW00XLEU,2329.07,INAHU4GGSZA6478FJ1TNRJ63DDJF9CLZ5Q9S43MSUIPKQJ4A74,2.36,8,AUTOMOTIVE,NEW_WITHOUT_TAG,BUY_NOW
V4OCP7LJGX,4279.91,9W6ZGQEHVSGJQ6430AFV2PXYZGIZ2JJPK47VS0P82L7JVS7DYD,3.14,54,HOME_AND_GARDEN,NEW,AUCTION
1MI2VCUSSK,3049.73,MP7SMFV6B014SZULU4ZXPK40U7BY95MBAUH78ODSVYOW47ZC4J,2.51,54,SPORT,USED,BUY_NOW
QQ6ELJSGN2,940.54,FT90BTYRNPYL9CL02KIW9TLRCX6TFWKDQHPLM72DS1TDSMNSVM,3.48,68,AUTOMOTIVE,NEW,BUY_NOW
UH2CYCWHKS,112.09,Q1JRGBY02R0ZADSQBNGQERKV5RVUQXT8MVYJGZN9O3CDFCGGEJ,3.1,53,FASHION,NEW,BUY_NOW
CZ4UVOLN8Y,3715.22,30XMUQM71IHF01NMJ1IOM9BKAEDOHPNZGKZYF4X5OBYJE4YVI7,0.01,45,FASHION,NEW,AUCTION
787C0Y8FLE,3043.97,L31JBB8LF7Z57JP9405JHQFJI688J7HMOJHSGXH1VMOBPT761A,4.35,70,ELECTRONICS,USED,AUCTION
GIFDKFVNZF,3549.3,BKK5N8NQOFJAU6KPKKE34VQ9C831EJKPHCGAIZT68TBEDZZJSZ,4.22,78,HOME_AND_GARDEN,NEW,AUCTION
JTL1ONUTMY,886.38,EY9R34XCP7YSUV93YDSITLCKZSMBH7T2G60IPTAO5W82E62YT7,2.31,2,HOME_AND_GARDEN,NEW,AUCTION
CZI6UTHCO7,1879.71,XFBMV814UJGR10AENPP21IUF4KWJO5VQ3Z6PB80Z1NL9FAHVG1,1.15,22,HOME_AND_GARDEN,NEW_WITH_DEFECT,AUCTION
GI92GW3WHR,4869.43,UGUFHTYMWTNZ5ZW2R23M6RM3CZ2SDCBP3LK6NGEET05VAHDTPY,4.83,93,FASHION,NEW,AUCTION
57TQ9RL6XG,115.88,CBWW16ZPLGFDD45IAC4DT69SVTSB5S56GQWCUVL0957GX9RM1X,1.85,14,AUTOMOTIVE,NEW,BUY_NOW
XC8E2YUYST,634.74,I6K3HURTYGY5BEALDD1HTT58ECR5AS837CVAYLQX8W0LGQ0EHJ,2.29,69,BEAUTY,USED,AUCTION
JOQ968EZ7W,4655.85,X0ROPV1ZH0TGWDQ6A0UI6OCTHIW8GWNGTTPIJI5VFEM0TCUJZM,1.71,45,SPORT,NEW_WITH_DEFECT,AUCTION
YNVEBKDF0S,601.75,2UZJO73KIL9B8OZHU7TUZAV2DSOP6BT5JZ5D2D51TEN224ZPYA,0.6,94,FOOD,NEW_WITHOUT_TAG,AUCTION
T2IYM52Z4V,1321.35,S1YYEVZXHQHY6R1H1LOHQSS4F7SZUJBBHN767ZGNZHV1GRBYIB,4.63,24,AUTOMOTIVE,NEW,BUY_NOW
UBQJFTWFZI,627.93,7Z0U9V28NWUGUPAW0EG8G8AN693FM8DWNMR03RY6SW9UUQA9KE,1.71,51,AUTOMOTIVE,NEW,AUCTION
G93X47IPRL,4867.62,GE6BVHE1A4P0EGNY0Z24DT4D8JAKZL9UWJMT2CLWP9ABWX8VCM,0.5,57,FASHION,NEW,BUY_NOW
EK0IDRMD8Y,1051.06,1FX4RXTUL6TMR79QS3L77DRAHEYWMZSBLPHR0XJVA31UYPFELH,3.45,89,HEALTH,NEW_WITHOUT_TAG,AUCTION
TASE4O5BN0,4206.69,G8ABK17GM37ZWZTJCHR1OHKX4QZDF0W6ZHICAQDXMAJHFN2E3C,3.59,92,ELECTRONICS,USED,AUCTION
3OPJ46SLBU,2728.33,6ZAI1ZHMDK0U3JC7NS9XUYQ6ISSO5MR4M7WXCU6RC40IP46MQO,4.72,90,BEAUTY,NEW_WITHOUT_TAG,BUY_NOW
X8Y3SPW87T,3159.39,49J1CKV1F1O1OETSHD3VNI8BFZAEPWMDWUS9LWDBZOPEVOCV1U,2.38,78,FOOD,USED,AUCTION
JACADYTRR3,1138.38,GFT6WC7AYPRACXI7JEGEOA2YCCGV14VJGS89LKUNH5Y0UUF3H6,4.43,76,HEALTH,NEW_WITH_DEFECT,BUY_NOW
S475UENLJD,2836.43,8PUGGZZC9DQOEQ21V74Q2R05BAXSAANH4DWXL34IFK7PHLDJAN,2.92,50,ELECTRONICS,NEW_WITHOUT_TAG,AUCTION
KGOO7GPKW5,4220.35,0S68ZAS0A8SONP9PMI7M4NF28DAKALNOJITBBFGGO2MQYJNILV,1.69,18,FASHION,NEW_WITHOUT_TAG,AUCTION
DGNEIR5IIM,2939.53,1NYK4L0U2726MH2HLHR7IJA0DAYOJZHSYQHE9U8T6N2G7BE7PP,4.79,50,HEALTH,NEW_WITHOUT_TAG,AUCTION
